ASIN,YEAR,MONTH,DAY,STAR_5,STAR_4,STAR_3,STAR_2,STAR_1,STAR_AVG,
B01INE0P6I,2022,2,10,80,13,4,1,1,4.7,31:01.3
B07HMJTH7G,2022,2,10,74,15,7,2,2,4.5,31:13.0
B07WPFYX44,2022,2,10,77,14,6,2,2,4.6,31:26.0
B00C5AHTAC,2022,2,10,73,13,7,3,4,4.5,31:38.4
B000GI3U4Y,2022,2,10,88,5,4,1,3,4.7,31:48.0
B07XGVX195,2022,2,10,74,9,6,3,7,4.4,32:00.7
B00ILBUEVK,2022,2,10,85,9,3,1,2,4.8,32:13.1
B000F4GIP2,2022,2,10,84,10,3,1,2,4.7,32:25.1
B09GTZT7Q4,2022,2,10,73,14,6,2,6,4.5,32:35.5
B01CSKTVPO,2022,2,10,81,13,4,1,1,4.7,32:46.2
B00OOVKJW0,2022,2,10,69,14,9,3,5,4.4,32:55.9
B08SSCH7YR,2022,2,10,73,15,7,2,3,4.5,33:07.2
B07QC43BXB,2022,2,10,73,15,7,2,3,4.5,33:21.0
B08D7J83PZ,2022,2,10,77,12,6,2,3,4.6,33:35.2
B07RN3PHKJ,2022,2,10,82,10,5,1,3,4.7,33:48.3
B00BGVM95Q,2022,2,10,78,13,4,2,3,4.6,33:59.6
B01M0OX5NU,2022,2,10,74,14,7,2,3,4.6,34:12.0
B07ZHW33PQ,2022,2,10,81,13,4,1,1,4.7,34:22.6
B00JWSNNRI,2022,2,10,85,8,3,1,2,4.7,34:33.4
B016LH9S3A,2022,2,10,83,10,4,1,2,4.7,34:45.3
B08BTMWBNS,2022,2,10,86,10,2,0,2,4.8,34:54.5
B07P547Z3F,2022,2,10,59,15,13,6,7,4.1,35:07.8
B08ZFLTF19,2022,2,10,69,13,8,4,5,4.4,35:16.6
B0038TXGL0,2022,2,10,76,12,5,2,3,4.6,35:28.7
B07H3CZHJ5,2022,2,10,81,9,4,2,4,4.6,35:39.5
B0015B0BAM,2022,2,10,81,8,4,3,4,4.6,35:48.2
B094KT28DV,2022,2,10,67,14,9,4,7,4.3,35:57.8
B0007CXY5E,2022,2,10,83,10,4,1,2,4.7,36:10.4
B08918B4NQ,2022,2,10,70,13,8,3,6,4.4,36:22.8
B071NVVNK3,2022,2,10,76,14,6,2,3,4.6,36:32.8
B01LFQYXBO,2022,2,10,77,13,6,2,2,4.6,36:46.4
B08WSC8WDR,2022,2,10,82,11,4,1,2,4.7,37:00.1
B01M7R4XW0,2022,2,10,87,10,2,1,1,4.8,37:10.2
B088SKYMF2,2022,2,10,76,13,6,2,3,4.6,37:22.0
B07M9WGY9R,2022,2,10,73,15,7,3,2,4.5,37:34.5
B00SD8JO26,2022,2,10,81,12,4,1,1,4.7,37:48.9
B08PCNBWTQ,2022,2,10,76,15,5,1,3,4.6,37:58.7
B08PCNPZBL,2022,2,10,77,13,6,3,2,4.6,38:07.7
B08P35DNQR,2022,2,10,86,9,3,1,1,4.8,38:18.9
B01M7R4XW0,2022,2,10,87,10,2,1,1,4.8,38:29.7
B08SSPQGZW,2022,2,10,77,10,6,2,4,4.5,38:42.5
B00943D1JQ,2022,2,10,87,7,2,1,3,4.8,38:51.9
B00C7QH98Q,2022,2,10,86,9,3,1,1,4.8,39:00.8
B07D45BLS5,2022,2,10,84,8,4,2,3,4.7,39:11.3
B0784NY92P,2022,2,10,68,14,10,4,4,4.4,39:22.1
B008OL3WZC,2022,2,10,66,13,9,4,7,4.3,39:35.1
B07FTGWYDY,2022,2,10,78,13,5,1,2,4.6,39:46.2
B07QB4CDJW,2022,2,10,73,15,7,3,3,4.5,39:58.7
B087FBL23H,2022,2,10,84,8,3,1,3,4.7,40:10.6
B076S6KMY9,2022,2,10,73,15,7,2,3,4.5,40:22.5
B00EK0BH9Y,2022,2,10,78,15,4,1,3,4.6,40:31.8
B08P5Y3C6X,2022,2,10,65,15,11,4,4,4.3,40:43.1
B00IK1CJZU,2022,2,10,85,9,3,1,2,4.7,40:54.5
B08SSCPPD8,2022,2,10,60,17,11,4,8,4.2,41:07.1
B0094Z1VSC,2022,2,10,72,13,7,3,5,4.4,41:17.3
B07H344SFQ,2022,2,10,80,10,5,1,3,4.6,41:26.8
B08G7GVH57,2022,2,10,84,10,3,1,2,4.7,41:38.5
B086CP746H,2022,2,10,73,12,7,3,5,4.5,41:49.3
B07PCX6PLB,2022,2,10,83,11,4,1,2,4.7,42:03.9
B00ZFNU71Y,2022,2,10,71,14,7,3,5,4.4,42:16.2
B0752L2VSJ,2022,2,10,77,14,5,2,2,4.6,42:29.8
B01MFGP4ET,2022,2,10,82,11,4,1,1,4.7,42:39.6
B01HJRVJCE,2022,2,10,67,18,8,3,4,4.4,42:48.4
B0784P7P16,2022,2,10,72,12,8,3,4,4.5,42:59.1
B002GYQ0FW,2022,2,10,79,10,6,2,3,4.6,43:07.6
B00I1OTTJK,2022,2,10,78,11,6,2,3,4.6,43:18.7
B001EO5WYU,2022,2,10,73,13,7,3,4,4.5,43:31.1
B08WSC8WDR,2022,2,10,82,11,4,1,2,4.7,43:43.0
B08SSRQW2V,2022,2,10,84,9,4,1,2,4.7,43:55.9
B005WKFHYC,2022,2,10,81,10,6,1,2,4.7,44:07.1
B001E53M8C,2022,2,10,82,10,4,2,2,4.7,44:17.0
B00OO0J9UY,2022,2,10,78,13,5,2,2,4.6,44:29.0
B077GRBM4Z,2022,2,10,80,10,3,3,4,4.6,44:36.5
B07D4N4YWQ,2022,2,10,62,15,11,6,7,4.2,44:45.0
B002UEMLXI,2022,2,10,77,10,7,4,2,4.5,44:53.7
B06XJ6XG7M,2022,2,10,78,13,4,3,2,4.6,45:04.4
B01LY961X1,2022,2,10,73,14,7,3,3,4.5,45:18.3
B006XMHPF2,2022,2,10,73,12,7,3,4,4.5,45:29.8
B000VHCGMM,2022,2,10,85,5,4,1,4,4.7,45:39.1
B0857LTYZ2,2022,2,10,84,11,3,1,1,4.7,45:50.0
B07PDNSPD6,2022,2,10,72,14,8,3,4,4.5,46:06.6
B075CYCPX4,2022,2,10,76,14,6,2,2,4.6,46:19.3
B08M7FDBLL,2022,2,10,66,16,10,3,5,4.4,46:30.0
B08SSFFH6N,2022,2,10,75,13,6,2,3,4.5,46:42.5
B077QCVFTP,2022,2,10,80,12,4,1,2,4.7,46:52.7
B01MDTVV6T,2022,2,10,73,14,7,2,3,4.5,47:06.0
B01E85Z3YK,2022,2,10,68,17,6,4,4,4.4,47:15.6
B0753Q75KZ,2022,2,10,76,12,6,2,3,4.5,47:27.0
B077RWDFM5,2022,2,10,71,14,8,4,4,4.5,47:40.2
B01LF1S3A6,2022,2,10,92,8,0,0,0,4.9,47:49.3
B01M5KZQF6,2022,2,10,75,12,7,2,3,4.5,48:00.9
B009V0Z4T2,2022,2,10,76,10,7,3,5,4.5,48:11.9
B07QHFW37D,2022,2,10,71,15,8,3,4,4.5,48:27.3
B000MD65FO,2022,2,10,84,10,3,1,2,4.7,48:39.4
B094F914T6,2022,2,10,82,10,4,1,3,4.7,48:51.9
B008OL3WZC,2022,2,10,66,13,9,4,7,4.3,49:09.2
B091V8JN2Q,2022,2,10,85,8,3,1,2,4.7,49:20.7
B08SSFFH6N,2022,2,10,75,13,6,2,3,4.5,49:31.6
B08SSCH7YS,2022,2,10,80,11,4,2,3,4.6,49:42.7
B079TH68RF,2022,2,10,77,12,6,2,2,4.6,49:55.3
B0048F5ATO,2022,2,10,77,12,6,2,3,4.6,50:08.4
B000TGEJT8,2022,2,10,76,14,6,2,3,4.6,50:21.1
B08NVK6NS6,2022,2,10,73,12,8,2,4,4.5,50:32.1
B019FGCTVM,2022,2,10,81,11,5,1,2,4.7,50:43.6
B002Z0SQ0Y,2022,2,10,79,12,5,1,3,4.6,50:53.3
B076CW6Y78,2022,2,10,68,13,9,5,6,4.3,51:04.5
B001BAFQOS,2022,2,10,65,17,10,4,5,4.3,51:17.6
B00QRSNW40,2022,2,10,72,14,7,3,4,4.5,51:29.6
B079RJ4Y7B,2022,2,10,74,13,6,3,4,4.5,51:41.6
B0713PYLJS,2022,2,10,75,12,7,3,3,4.5,51:52.0
B084DMP67N,2022,2,10,70,13,8,4,4,4.4,52:02.0
B08SSCPQF7,2022,2,10,73,11,7,2,6,4.4,52:15.6
B08NVK6NS6,2022,2,10,73,12,8,2,4,4.5,52:26.2
B08T7MS7RJ,2022,2,10,73,15,7,2,3,4.5,52:38.1
B084LHNR57,2022,2,10,83,11,4,1,1,4.7,52:49.0
B008S9B5EA,2022,2,10,82,8,5,1,4,4.6,52:59.2
B08G7HLRV2,2022,2,10,81,9,4,2,4,4.6,53:11.9
B00M0S8NM2,2022,2,10,82,10,4,1,3,4.7,53:24.0
B084DW1VZM,2022,2,10,73,12,5,2,8,4.4,53:33.9
B07CJMJS3L,2022,2,10,78,10,8,2,2,4.6,53:44.6
B07HMK15G9,2022,2,10,72,15,8,3,3,4.5,53:56.8
B01LTIAU9W,2022,2,10,78,12,6,2,2,4.6,54:10.9
B07NP2SJMZ,2022,2,10,76,13,6,3,3,4.6,54:23.2
B08T47QVNR,2022,2,10,87,7,3,1,2,4.8,54:32.1
B002L9ZBIO,2022,2,10,72,8,8,4,9,4.3,54:42.1
B0899NL3J1,2022,2,10,78,11,4,3,4,4.5,54:54.2
B09MZKSJVG,2022,2,10,100,0,0,0,0,5,55:02.6
B08P5Y1TVK,2022,2,10,61,16,14,4,5,4.2,55:13.0
B08SSCP46J,2022,2,10,79,10,6,2,3,4.6,55:24.5
B004DBUAOS,2022,2,10,80,11,6,1,1,4.7,55:35.1
B0009KN8UA,2022,2,10,79,13,5,1,2,4.6,55:44.6
B003ZK8H1G,2022,2,10,83,7,0,3,7,4.6,55:55.5
B00KJSDFSW,2022,2,10,61,15,12,5,7,4.2,56:07.6
B00C5AHTVQ,2022,2,10,83,9,4,1,3,4.7,56:18.6
B07BZC65LL,2022,2,10,80,9,6,2,3,4.6,56:29.4
B00BAY0CUI,2022,2,10,68,9,9,0,14,4.2,56:38.2
B07PCX57QS,2022,2,10,82,11,4,1,1,4.7,56:51.4
B07JQHHTSS,2022,2,10,75,13,6,3,3,4.6,57:01.0
B00V5K0C9S,2022,2,10,81,9,4,2,4,4.6,57:12.7
B08PCNBWTQ,2022,2,10,76,15,5,1,3,4.6,57:23.0
B09HL1XYLT,2022,2,10,83,10,4,2,1,4.7,57:33.5
B093X36N9G,2022,2,10,78,12,6,3,1,4.6,57:44.7
B01CF4L28C,2022,2,10,72,15,6,3,3,4.5,57:56.5
B00P9PUTDY,2022,2,10,79,13,4,1,3,4.6,58:06.9
B01FPOW9U4,2022,2,10,75,15,5,2,3,4.6,58:17.2
B0009KN8TQ,2022,2,10,78,6,10,3,2,4.5,58:25.8
B07F38MR4F,2022,2,10,80,15,3,1,1,4.7,58:35.4
B00TYAGYGQ,2022,2,10,67,11,7,6,9,4.2,58:45.6
B06XMXRX45,2022,2,10,80,13,3,2,3,4.7,58:56.8
B001F51RF6,2022,2,10,81,11,6,0,1,4.7,59:06.4
B00G4EKUUG,2022,2,10,77,11,5,0,6,4.5,59:16.2
B01619SJ74,2022,2,10,76,14,6,2,2,4.6,59:30.6
B083C4WCLT,2022,2,10,68,14,10,4,4,4.4,59:42.1
B0038TXGL0,2022,2,10,76,12,5,2,3,4.6,59:55.8
B07BNQVWJW,2022,2,10,84,9,4,1,2,4.7,00:11.9
B086CPK8JT,2022,2,10,73,12,7,3,5,4.5,00:29.7
B000R8QVY4,2022,2,10,78,13,5,2,2,4.6,00:40.5
B094F7D4HS,2022,2,10,82,9,4,1,3,4.7,00:55.0
B08BTKBVWT,2022,2,10,76,13,6,2,3,4.6,01:07.2
B083C4WCLT,2022,2,10,68,14,10,4,4,4.4,01:19.1
B001SGSB9M,2022,2,10,76,14,6,1,3,4.6,01:29.4
B07RLJ2H1H,2022,2,10,79,11,5,1,3,4.6,01:41.0
B006MGR58Q,2022,2,10,79,7,4,2,9,4.5,01:50.7
B001D0BJNI,2022,2,10,85,9,3,1,2,4.7,02:01.7
B07PY962WW,2022,2,10,68,18,8,3,3,4.5,02:11.2
B013SREORG,2022,2,10,83,12,4,1,1,4.7,02:22.3
B015UVKKSU,2022,2,10,81,9,0,10,0,4.6,02:31.5
B00K34NH4O,2022,2,10,85,9,4,1,2,4.7,02:42.1
B07XBRP7RG,2022,2,10,82,8,4,1,5,4.6,02:53.0
B00UKL9TR4,2022,2,10,78,13,6,2,2,4.6,03:03.1
B0891BBRJG,2022,2,10,78,10,5,2,5,4.6,03:16.7
B08NVFFWRV,2022,2,10,67,14,9,5,6,4.3,03:26.8
B00UK4VBC2,2022,2,10,80,11,4,2,3,4.6,03:38.4
B09MZJPNPW,2022,2,10,100,0,0,0,0,5,03:46.7
B084LHV2M1,2022,2,10,79,12,6,1,2,4.6,03:56.7
B0016J9ZUK,2022,2,10,90,4,2,2,1,4.8,04:06.3
B0019LP8UQ,2022,2,10,88,6,2,1,3,4.8,04:17.5
B01MFF7A02,2022,2,10,81,13,4,2,1,4.7,04:28.0
B00RWCDM4A,2022,2,10,74,13,7,3,4,4.5,04:39.9
B081SD1Y2Z,2022,2,10,75,13,7,2,3,4.5,04:49.7
B08LR3J83B,2022,2,10,77,14,5,2,2,4.6,05:00.6
B0842YD1CX,2022,2,10,69,16,9,3,3,4.4,05:14.8
B06Y45QVFP,2022,2,10,64,12,12,6,6,4.2,05:26.8
B07MN4D2BS,2022,2,10,77,8,5,2,7,4.5,05:36.4
B00YQGA982,2022,2,10,77,13,5,2,3,4.6,05:46.6
B017GGC9BI,2022,2,10,73,13,8,3,3,4.5,05:56.9
B07JMYXRHD,2022,2,10,75,13,6,2,3,4.5,06:09.0
B002WTC3C0,2022,2,10,82,10,4,1,3,4.7,06:22.1
B00BVO916I,2022,2,10,78,13,5,3,2,4.6,06:30.2
B08LHX5QG7,2022,2,10,84,10,4,1,1,4.8,06:39.9
B078K4M88K,2022,2,10,76,13,6,3,3,4.5,06:51.7
B01MRVJ8HF,2022,2,10,83,10,4,0,3,4.7,07:01.1
B086CS8YXB,2022,2,10,83,11,3,1,1,4.8,07:14.1
B09LRLCRC9,2022,2,10,39,17,28,0,17,3.6,07:23.2
B09379FRDK,2022,2,10,74,10,0,6,10,4.3,07:34.1
B01J3BD0M6,2022,2,10,65,6,7,3,19,3.9,07:43.8
B07JCKRBGN,2022,2,10,81,10,6,1,3,4.6,07:54.1
B01MU9VI4Q,2022,2,10,77,11,6,2,3,4.6,08:07.5
B07CJF1D7X,2022,2,10,85,8,3,1,3,4.7,08:17.1
B004LT9EDU,2022,2,10,85,9,3,0,2,4.8,08:26.6
B00PHVORLA,2022,2,10,56,16,12,7,9,4,08:36.4
B01M0MO257,2022,2,10,70,15,7,3,5,4.4,08:49.6
B0006ZEVUY,2022,2,10,91,5,2,1,1,4.8,08:59.6
B07T3N1KVS,2022,2,10,73,13,6,3,5,4.5,09:08.5
B0743CZWCP,2022,2,10,68,12,9,4,7,4.3,09:21.8
B00OOUSJ0A,2022,2,10,82,10,4,1,3,4.7,09:32.4
B09C2QNHS4,2022,2,10,56,13,15,4,12,4,09:42.9
B08X6H7NQC,2022,2,10,81,12,3,1,2,4.7,09:52.4
B08PHXQLQ2,2022,2,10,47,16,13,9,15,3.7,10:03.8
B07B9HHHLR,2022,2,10,86,8,3,1,2,4.8,10:12.8
B077PKBXWC,2022,2,10,79,10,6,1,4,4.6,10:22.5
B07DLV5HHZ,2022,2,10,84,8,3,1,3,4.7,10:32.3
B0896N6SPK,2022,2,10,68,17,8,3,4,4.4,10:46.4
B094F4PT6F,2022,2,10,80,11,5,2,3,4.6,10:59.9
B08P5Y9KQG,2022,2,10,68,16,7,4,4,4.4,11:09.4
B07NJNZYQT,2022,2,10,73,15,7,2,2,4.6,21:25.9
B08PFGLHP6,2022,2,10,88,8,2,1,1,4.8,21:38.1
B0845D28ZY,2022,2,10,85,11,3,1,1,4.8,21:48.6
B078XXPH3S,2022,2,10,86,7,5,1,1,4.8,22:01.5
B07VCVDRKG,2022,2,10,88,8,2,1,2,4.8,22:15.0
B07FD24RTR,2022,2,10,84,10,4,1,1,4.7,22:29.0
B07PBTB187,2022,2,10,84,10,4,1,2,4.7,22:41.8
B00MEDOY2G,2022,2,10,87,9,3,1,1,4.8,22:52.7
B00BQYF21G,2022,2,10,82,11,4,1,1,4.7,23:07.4
B07CTSS14R,2022,2,10,83,10,4,1,1,4.7,23:21.1
B00SK71SAG,2022,2,10,87,9,2,1,1,4.8,23:31.9
B082QB23YG,2022,2,10,75,13,7,2,3,4.5,23:43.5
B002TSA948,2022,2,10,83,10,3,1,2,4.7,23:54.2
B003ZYKUYY,2022,2,10,81,12,5,1,1,4.7,24:06.8
B003USJXAM,2022,2,10,85,10,3,1,1,4.8,24:19.7
B01329XE2Q,2022,2,10,78,14,5,1,2,4.7,24:37.0
B07J5JNT1P,2022,2,10,70,15,8,2,4,4.4,24:48.5
B07FYK23Y4,2022,2,10,86,9,3,1,1,4.8,25:00.1
B0089WNKVC,2022,2,10,78,11,6,2,2,4.6,25:13.3
B0846GC23M,2022,2,10,89,8,1,0,1,4.8,25:27.7
B075X2KL5C,2022,2,10,84,10,4,1,1,4.7,25:42.3
B07HHHMJ6V,2022,2,10,69,15,9,3,4,4.4,25:56.3
B00OQ1ZKO0,2022,2,10,77,16,5,1,1,4.7,26:08.5
B07YYYSHVB,2022,2,10,77,13,6,2,2,4.6,26:22.0
B017610BG8,2022,2,10,71,15,8,3,3,4.5,26:34.5
B000ODNSR0,2022,2,10,84,11,3,1,1,4.8,26:49.4
B07MDCQ3NZ,2022,2,10,88,9,2,0,1,4.8,27:00.3
B003B6FFNC,2022,2,10,78,12,5,2,3,4.6,27:14.7
B01IMEJV5U,2022,2,10,79,12,5,1,2,4.7,27:26.5
B081R3C6L6,2022,2,10,85,10,2,1,2,4.7,27:41.1
B07ZPD63F6,2022,2,10,84,11,3,1,1,4.8,27:52.3
B07SX2QKL7,2022,2,10,84,10,3,1,2,4.7,28:04.2
B09B1QT1MH,2022,2,10,72,16,3,3,7,4.4,28:14.8
B09HW3W9NW,2022,2,10,63,0,37,0,0,4.3,28:25.6
B077TWXCQV,2022,2,10,74,15,7,2,2,4.6,28:38.0
B077T2VWS7,2022,2,10,89,8,2,1,1,4.8,28:48.5
B00T54VIB2,2022,2,10,74,14,6,3,3,4.5,29:02.6
B08372XNYT,2022,2,10,85,11,3,1,1,4.8,29:16.0
B0000535UV,2022,2,10,74,12,6,3,4,4.5,29:29.5
B0011DJICG,2022,2,10,68,15,9,3,5,4.4,29:44.6
B072K1RYKJ,2022,2,10,66,16,9,4,4,4.4,29:56.1
B08RD43V4H,2022,2,10,89,8,1,1,1,4.8,30:10.3
B08KBBYTD7,2022,2,10,77,14,5,3,2,4.6,30:23.3
B08HJQR8MD,2022,2,10,68,16,9,3,4,4.4,30:35.0
B07SX2QKL7,2022,2,10,84,10,3,1,2,4.7,30:47.4
B07NJNZYQT,2022,2,10,73,15,7,2,2,4.6,30:57.3
B07FYK23Y4,2022,2,10,86,9,3,1,1,4.8,31:09.3
B01K4Q1P8U,2022,2,10,88,7,3,1,1,4.8,31:20.7
B081R38486,2022,2,10,83,10,3,1,3,4.7,31:33.7
B08BTCCNPM,2022,2,10,81,13,4,1,1,4.7,31:45.0
B06XJ5XMV9,2022,2,10,85,10,3,1,1,4.8,31:57.1
B00SXUG8GE,2022,2,10,74,13,7,2,3,4.5,32:09.7
B00DQSKVIO,2022,2,10,72,16,6,2,3,4.5,32:22.7
B07FZ2ZX8W,2022,2,10,89,7,2,1,1,4.8,32:34.2
B07C8XX3M3,2022,2,10,75,14,6,2,2,4.6,32:47.8
B00OO0D8TW,2022,2,10,81,12,4,1,1,4.7,33:00.3
B00127S53E,2022,2,10,79,13,5,2,1,4.7,33:13.0
B077JC2RP8,2022,2,10,83,9,4,1,3,4.7,33:25.2
B07NDMCL15,2022,2,10,71,18,7,2,3,4.5,33:35.4
B096TPC9SK,2022,2,10,73,12,12,3,1,4.5,33:46.3
B08LFGWC3R,2022,2,10,88,8,2,1,1,4.8,34:04.3
B00YXXPZLO,2022,2,10,75,14,7,2,2,4.6,34:17.8
B07M9Z554Q,2022,2,10,73,15,7,3,3,4.5,34:31.0
B07FYLZ7GK,2022,2,10,86,9,3,0,1,4.8,34:42.0
B06XFY5YWP,2022,2,10,77,13,6,2,1,4.6,34:58.4
B00OGL25B6,2022,2,10,82,11,4,1,1,4.7,35:11.8
B07T6JFX6W,2022,2,10,69,17,8,3,3,4.5,35:24.0
B07FKQGN7F,2022,2,10,82,11,4,1,1,4.7,35:35.5
B082VKHR6Q,2022,2,10,86,9,3,1,1,4.8,35:46.0
B001440150,2022,2,10,70,13,8,3,6,4.4,35:59.1
B06XFLP11Z,2022,2,10,85,10,4,1,1,4.8,36:09.9
B01HOHBDT8,2022,2,10,85,9,3,1,2,4.7,36:22.7
B08PCPW8KL,2022,2,10,86,10,3,1,0,4.8,36:32.7
B016TRTXXM,2022,2,10,80,14,4,1,1,4.7,36:43.9
B095J9B2H8,2022,2,10,82,10,5,2,1,4.7,36:55.4
B007Y06Y3G,2022,2,10,78,10,6,3,3,4.6,37:09.4
B000Q43TQ2,2022,2,10,74,12,6,3,4,4.5,37:22.4
B09B1MMGL9,2022,2,10,72,16,3,3,7,4.4,37:34.5
B098QDL4JL,2022,2,10,83,10,5,1,1,4.7,37:46.6
B0845D28ZY,2022,2,10,85,11,3,1,1,4.8,37:57.9
B07MC1TR1H,2022,2,10,77,12,7,2,2,4.6,38:11.6
B00FSD47I0,2022,2,10,73,14,8,2,3,4.5,38:26.2
B07CJMJS3L,2022,2,25,76,11,10,2,2,4.6,12:02.9
B094KVYZSC,2022,2,25,69,16,8,3,4,4.4,12:11.8
B094KVYZSC,2022,3,5,67,15,9,4,5,4.4,11:17.4
B094KT28DV,2022,3,5,69,14,9,4,4,4.4,11:27.7
B08SSM21R4,2022,3,5,84,9,4,1,2,4.7,11:40.5
B07CJMJS3L,2022,3,5,77,10,10,2,2,4.6,15:25.8
B094KVYZSC,2022,3,5,67,15,9,4,5,4.4,15:35.0
B094KT28DV,2022,3,5,69,14,9,4,4,4.4,15:44.2
B08SSM21R4,2022,3,5,84,9,4,1,2,4.7,15:56.9
B07CJMJS3L,2022,3,5,77,10,10,2,2,4.6,17:08.0
B000MD65FO,2022,3,5,84,10,3,1,2,4.7,22:08.4
B07D37PQGL,2022,3,5,85,8,3,1,2,4.7,22:16.4
B01LZG17UO,2022,3,5,83,11,4,1,1,4.7,22:27.0
B08T47QVNR,2022,3,5,87,7,3,1,2,4.8,22:34.1
B07525QJC8,2022,3,5,78,13,5,2,2,4.6,22:46.9
B0087PWY86,2022,3,5,80,14,4,1,1,4.7,22:56.5
B00C5AHTVQ,2022,3,5,83,9,4,1,3,4.7,23:04.5
B0007CXXYG,2022,3,5,82,10,4,1,2,4.7,23:11.5
B08LHXJTDW,2022,3,5,84,9,3,1,2,4.7,23:19.9
B07BVKK11Q,2022,3,5,74,15,7,2,2,4.6,23:28.7
B084LHNR57,2022,3,5,83,11,3,1,1,4.7,23:38.1
B0098QPV3I,2022,3,5,81,9,5,2,4,4.6,23:45.4
B07RLJ2H1H,2022,3,5,79,11,5,1,3,4.6,23:54.7
B07F38LXDM,2022,3,5,88,9,2,0,1,4.8,24:04.1
B002KG28PW,2022,3,5,81,11,4,1,2,4.7,24:14.1
B084LHV2M1,2022,3,5,79,12,6,1,2,4.6,24:22.4
B00IK1CJZU,2022,3,5,85,9,3,1,2,4.7,24:29.9
B08RG6WLK3,2022,3,5,74,26,0,0,0,4.7,24:37.1
B01INE0KAY,2022,3,5,83,11,4,1,2,4.7,24:46.4
B072MGQVG4,2022,3,5,77,14,7,1,2,4.6,24:54.3
B07X4B134N,2022,3,5,64,16,11,4,5,4.3,25:05.3
B00ILBUEVK,2022,3,5,85,9,3,1,2,4.8,25:12.8
B000F4EMP0,2022,3,5,84,10,3,1,2,4.7,25:21.6
B0007X749U,2022,3,5,84,9,4,1,2,4.7,25:30.0
B01M2DNKV7,2022,3,5,83,11,3,1,1,4.7,25:38.8
B08RG1LQGL,2022,3,5,100,0,0,0,0,5,25:47.1
B07NQ69L7P,2022,3,5,80,12,5,2,2,4.7,25:55.5
B008J2GP9G,2022,3,5,78,12,5,2,3,4.6,26:05.8
B08RG15SLJ,2022,3,5,59,11,10,5,15,3.9,26:13.7
B01INE0P6I,2022,3,5,80,13,4,1,1,4.7,26:23.2
B078H4HXSM,2022,3,5,83,9,5,2,2,4.7,26:31.1
B08GLJ4RMC,2022,3,5,85,8,3,1,2,4.7,26:38.6
B07F39WZQP,2022,3,5,84,11,4,1,1,4.8,26:47.5
B07NVQVZL4,2022,3,5,81,14,3,1,2,4.7,26:56.0
B0891BG2PY,2022,3,5,83,8,3,2,4,4.6,27:04.8
B00TYAGMP4,2022,3,5,71,14,8,3,4,4.4,27:14.3
B074VLGVJ3,2022,3,5,80,12,5,1,2,4.7,27:23.2
B0009I4MKW,2022,3,5,80,11,5,2,3,4.6,27:32.7
B0891843GD,2022,3,5,82,9,4,2,3,4.7,27:43.9
B00I1OTTJK,2022,3,5,78,11,6,2,3,4.6,27:52.8
B008OL3UYK,2022,3,5,65,15,9,4,7,4.3,28:03.8
B01MFGP4ET,2022,3,5,82,11,4,1,1,4.7,28:12.5
B002WTC3C0,2022,3,5,82,10,4,1,3,4.7,28:22.1
B00C5AHTAC,2022,3,5,73,13,7,3,4,4.5,28:31.6
B07H344SFQ,2022,3,5,81,10,5,2,3,4.6,28:39.1
B0007CXY5E,2022,3,5,83,10,3,1,2,4.7,28:47.6
B07HMVMTN6,2022,3,5,67,17,9,3,3,4.4,28:55.0
B0011DP24Y,2022,3,5,66,13,9,4,8,4.2,29:04.8
B094KVYZSC,2022,3,5,67,15,9,4,5,4.4,29:23.8
B094KT28DV,2022,3,5,69,14,9,4,4,4.4,29:32.2
B00WDR9SZQ,2022,3,5,76,12,6,3,3,4.5,29:40.2
B01LFQYXBO,2022,3,5,77,13,6,2,2,4.6,29:49.2
B07P547Z3F,2022,3,5,59,15,13,6,7,4.1,29:58.6
B00IRDAZ7K,2022,3,5,80,10,6,2,2,4.6,30:07.1
B07PY962WZ,2022,3,5,67,18,9,2,4,4.4,30:14.0
B07RJBKPH1,2022,3,5,80,11,4,2,3,4.6,30:22.2
B086S4Q7JH,2022,3,5,83,10,4,1,2,4.7,30:29.3
B06Y2DT2GJ,2022,3,5,73,14,6,2,3,4.5,30:37.4
B00FA3QLUA,2022,3,5,73,13,7,3,5,4.5,30:44.3
B000R8QVY4,2022,3,5,78,13,5,2,2,4.6,30:52.3
B01CSKTVPO,2022,3,5,81,13,4,1,1,4.7,31:01.3
B094KVYZSC,2022,3,5,67,15,9,4,5,4.4,31:09.0
B004T19P16,2022,3,5,85,10,3,1,1,4.8,31:16.6
B07H3HD9SC,2022,3,5,81,9,4,2,4,4.6,31:24.4
B08833JPSD,2022,3,5,76,13,6,2,2,4.6,31:32.2
B09GV3RGW2,2022,3,5,83,11,4,1,1,4.7,31:39.9
B07WPFYX44,2022,3,5,77,14,6,2,2,4.6,31:56.8
B000TGC8D2,2022,3,5,72,15,8,3,3,4.5,32:05.8
B07NH5DB3P,2022,3,5,88,9,2,0,1,4.8,32:13.2
B08BTMXSG6,2022,3,5,81,12,5,1,1,4.7,32:21.5
B00ZPQ129C,2022,3,5,82,7,4,2,4,4.6,32:28.7
B008OL3WZC,2022,3,5,66,14,9,4,7,4.3,32:41.7
B00AINMFAC,2022,3,5,76,14,7,2,2,4.6,32:50.7
B07L6SWWRV,2022,3,5,83,9,3,1,3,4.7,32:59.0
B00OKQ0F4Q,2022,3,5,80,10,5,2,3,4.6,33:06.0
