ASIN,YEAR,MONTH,DAY,CATEGORY,PAGE,SEQUENCE,RATING_NUM,STAR,PRICR,PRICE_ORIGINAL,SPONSONED,PRIME,FREE_SHIPPING,JUST_SAVE_IN_RED,AMAZON_BRAND,BEST_SELLER,AMAZON_CHOICE,LIMITED_TIME_DEAL,SUBSCRIBE,COUPON,SPECIFICATION,DELIVERY_TIME,PRICE_OF_SEPC,TITLE,FULLURL
B07YRFJQ3N,2022,1,28,lipstick,3,7,775,3.9,19.99,0,0,1,1,0,0,0,0,0,$17.99 with Subscribe & Save discount,0,8 Count (Pack of 1),"Sun, Jan 30",0,"8 Pcs Lip Liner and Lipstick Set, Matte Lipstick with Lip Liner 2 in 1 Waterproof Long Lasting Lip Pencil Set Lip Makeup",http://amazon.com/Heads-Lipstick-Lasting-Waterproof-Pencil/dp/B07YRFJQ3N/ref=sr_1_103?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-103
B07KCDPX88,2022,1,28,lipstick,3,8,7235,4.4,5.26,5.94,0,1,1,0,0,0,0,0,$5.00 with Subscribe & Save discount,0,1 Count,"Tomorrow, Jan 29",More Buying Choices,"Maybelline Color Sensational Made for All Satin Lipstick, Mauve For Me",http://amazon.com/Maybelline-New-York-Sensational-Lipstick/dp/B07KCDPX88/ref=sr_1_104?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-104
B07P9G959X,2022,1,28,lipstick,3,9,1468,4.2,19.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,24 Count (Pack of 1),"Tomorrow, Jan 29",($10.00/Count),"Ownest 24 Colors Matte Velvety Liquid Lipstick Set,Waterproof Long Lasting Non-Stick Cup Liquid Lipgloss Beauty Cosmetics Makeup Kit",http://amazon.com/Ownest-Lipstick-Waterproof-Non-Stick-Cosmetics/dp/B07P9G959X/ref=sr_1_105?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-105
B09MVHDQRG,2022,1,28,lipstick,3,10,21,4.0,12.88,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,12 Count (Pack of 1),"Sun, Jan 30",($6.44/Fl Oz),"12pcs Lip Liner and Lipstick Makeup Set, 6 Velvety Matte Liquid Lipsticks + 6 Matching Smooth Lip Liner One Step Lips Makeup Kits Waterproof Long Lasting Matte Lipstick Gift Set",http://amazon.com/Lipstick-Velvety-Lipsticks-Matching-Waterproof/dp/B09MVHDQRG/ref=sr_1_106?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-106
B000ALY3PW,2022,1,28,lipstick,3,11,198,4.6,23.25,0,0,1,1,0,0,0,0,0,0,0,1 Count (Pack of 1),"Sun, Jan 30",More Buying Choices,Clinique Different Lipstick 62 Tender Heart,http://amazon.com/Clinique-Different-Lipstick-Tender-Heart/dp/B000ALY3PW/ref=sr_1_107?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-107
B01EZ8M6TA,2022,1,28,lipstick,3,12,18749,4.3,6.00,0,0,1,1,0,0,0,0,0,$5.70 with Subscribe & Save discount,0,1 Count (Pack of 1),"Tomorrow, Jan 29",More Buying Choices,NYX PROFESSIONAL MAKEUP Matte Lipstick - Dark Era (Muted Plum),http://amazon.com/NYX-PROFESSIONAL-MAKEUP-Matte-Lipstick/dp/B01EZ8M6TA/ref=sr_1_108?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-108
B09JS9XBB4,2022,1,28,lipstick,3,13,9,4.0,12.75,0,0,1,1,0,0,0,0,0,0,0,"Sun, Jan 30","Sun, Jan 30",($2.13/Count),"6Pcs Matte Liquid Lipstick Makeup Set, Matte liquid Long-Lasting Wear Non-Stick Cup Not Fade Waterproof Lip Gloss (Set A)",http://amazon.com/Liquid-Lipstick-Long-Lasting-Non-Stick-Waterproof/dp/B09JS9XBB4/ref=sr_1_109?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-109
B072B9L2DV,2022,1,28,lipstick,3,14,81,4.2,24.11,29.00,0,0,1,0,0,0,0,0,0,0,0.12 Ounce,0,0,"Estee Lauder Pure Color Love Lipstick, Proven Innocent, 0.12 Ounce",http://amazon.com/Estee-Lauder-Lipstick-Proven-Innocent/dp/B072B9L2DV/ref=sr_1_110?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-110
B09DCR4GWH,2022,1,28,lipstick,3,15,149,3.8,9.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,0.09 Ounce (Pack of 1),"Wed, Feb 2",0,"YOUNG VISION Matte Nude Liquid Lipstick Sets, Long Lasting and Waterproof Pink/Brown Lip Stick Pack Bundles, Lip Gloss/Lip Stain Makeup Set for Women, Labiales Matte Larga Duracion 24",http://amazon.com/YOUNG-VISION-Lipstick-Waterproof-Labiales/dp/B09DCR4GWH/ref=sr_1_111?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-111
B09LM8K82W,2022,1,28,lipstick,3,16,277,4.0,6.99,0,0,1,1,0,0,0,0,0,0,0,0.21 Fl Oz (Pack of 3),"Thu, Feb 3",0,"3Pcs Dark Black Blue Purple Matte 24-hour Liquid Lipstick Sets,DNM Matte Lipstick Lip Stain Long Lasting 24 Smudge Waterproof Lip Gloss Gift Set Matt Lipsticks Set Matt Liquid Makeup Lipstick Kit 07",http://amazon.com/24-hour-Lipstick-Lasting-Waterproof-Lipsticks/dp/B09LM8K82W/ref=sr_1_112?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-112
B07WTVR7CK,2022,1,28,lipstick,3,17,1359,4.2,13.88,15.88,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,6 Count (Pack of 1),"Tomorrow, Jan 29",0,SuperThinker Crystal Jelly Flower Lipstick - Moisturizer Clear Lip Gloss Balm Color Changing with Temperature Mood Lipstick include Benefit Vitamin - Pack of 6 (Pink),http://amazon.com/SuperThinker-Crystal-Jelly-Flower-Lipstick/dp/B07WTVR7CK/ref=sr_1_113?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-113
B07BLZHRQB,2022,1,28,lipstick,3,18,4443,4.3,7.97,0,0,0,1,0,0,0,0,0,0,0,0.1 Ounce (Pack of 1),0,More Buying Choices,"Maybelline New York Color Sensational Shine Compulsion Lipstick Makeup, Undressed Pink, 0.1 Ounce",http://amazon.com/Maybelline-New-York-Sensational-Compulsion/dp/B07BLZHRQB/ref=sr_1_114?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-114
B09LV3LMZP,2022,1,28,lipstick,3,19,4,4.5,12.99,14.99,0,1,1,13%,0,0,0,0,10% coupon applied at checkout,Save 10%  with coupon,"Tomorrow, Jan 29","Tomorrow, Jan 29",0,"Wine Lip Tint, 6 Colors Wine Lipstick Liquid Lip Stain Wine Lip Gloss Set, Long Lasting Waterproof Lip Stain Kit Non-Stick Cup Lip Tint Set, Matte Lipstick Set Make Up Gift for Girls & Women",http://amazon.com/Colors-Lipstick-Lasting-Waterproof-Non-Stick/dp/B09LV3LMZP/ref=sr_1_115?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-115
B07QYQGMZJ,2022,1,28,lipstick,3,20,1753,4.0,5.99,0,0,1,1,0,0,0,0,0,0,0,1 Count (Pack of 1),"Thu, Feb 3",0,"Genenic Aloe Vera Lipstick,Charming Shine Long Lasting Anti-cracking Temperature Color Changing Aloe Vera Lipstick Moisturizing Lip Makeup",http://amazon.com/oceaneshop-Charming-Anti-cracking-Temperature-Moisturizing/dp/B07QYQGMZJ/ref=sr_1_116?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-116
B01FSJV44S,2022,1,28,lipstick,3,21,1712,4.3,12.00,20.00,0,1,1,0,0,0,0,0,$1.00 coupon applied at checkout,Save $1.00  with coupon,0.07 Ounce (Pack of 1),"Tomorrow, Jan 29",More Buying Choices,"Julep It's Balm 2-in-1 Lip Balm + Buildable Lipstick with Semi-Gloss Finish for Dry, Cracked & Chapped Lips (Vegan), Nectar Pink Creme",http://amazon.com/Julep-Buildable-Lipstick-Cracked-Chapped/dp/B01FSJV44S/ref=sr_1_117?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-117
B08T8DVMSF,2022,1,28,lipstick,3,22,107,4.1,14.99,0,0,0,0,0,0,0,0,0,Save more with Subscribe & Save,0,16 Count (Pack of 1),0,0,16 Pcs Matte Liquid Lipstick Makeup Set Velvety Liquid Lipstick Long Lasting Durable Nude Lip Gloss Beauty Cosmetics Set for Girls and Women (16PCS),http://amazon.com/Lipstick-Waterproof-Pigmented-Lipgloss-Cosmetics/dp/B08T8DVMSF/ref=sr_1_118?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-118
B08YP589T5,2022,1,28,lipstick,3,23,542,4.3,8.99,0,0,1,1,0,0,0,0,0,0,0,2 Piece Set,"Thu, Feb 3",0,"GR Cosmetics lip liner and lipstick set, Matte liquid Lipstick and Lip Liner Pencil Makeup Set, Scarlet Red",http://amazon.com/GR-Cosmetics-lipstick-Lipstick-Scarlet/dp/B08YP589T5/ref=sr_1_119?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-119
B08XY6R7B5,2022,1,28,lipstick,3,24,16,4.5,35.49,37.19,0,1,1,0,0,0,0,0,0,0,5 Count (Pack of 1),"Sun, Jan 30",More Buying Choices,Mini Lipsticks set of 5 BRIGHT,http://amazon.com/Mini-Lipsticks-set-5-BRIGHT/dp/B08XY6R7B5/ref=sr_1_120?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-120
B0047X594I,2022,1,28,lipstick,3,25,2474,4.6,4.39,4.92,0,1,1,0,0,0,0,0,$4.17 with Subscribe & Save discount,0,0.14 Ounce (Pack of 1),"Tomorrow, Jan 29",More Buying Choices,"Rimmel lasting finish extreme lipstick, Heather Shimmer, Pack of 1",http://amazon.com/Rimmel-Lasting-Lipstick-Heather-Shimmer/dp/B0047X594I/ref=sr_1_121?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-121
B004BCZ5H6,2022,1,28,lipstick,3,26,456,4.5,5.82,8.95,0,1,1,0,0,0,0,0,$5.53 with Subscribe & Save discount,0,1 Count (Pack of 1),"Mon, Jan 31",More Buying Choices,"L'Oreal Paris Makeup Colour Riche Original Creamy, Hydrating Satin Lipstick, 850 Brazil Nut, 1 Count",http://amazon.com/LOr%C3%A9al-Paris-Original-Hydrating-Lipstick/dp/B004BCZ5H6/ref=sr_1_122?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-122
B01N1ZJIN8,2022,1,28,lipstick,3,27,218,4.5,12.17,24.00,0,0,1,0,0,0,0,0,0,0,0.1 Ounce (Pack of 1),0,More Buying Choices,"MAC, Lipstick by M.A.C, Chili, 1 Count",http://amazon.com/MAC-Lipstick-CHILI-by-M-A-C/dp/B01N1ZJIN8/ref=sr_1_123?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-123
B09BLVPMQD,2022,1,28,lipstick,3,28,4,2.5,9.99,0,0,1,1,0,0,0,0,0,0,0,"Sun, Jan 30","Sun, Jan 30",0,"TONGMIX 20pcs Cigarette Lipstick Cotton Swab, Women Long Lasting Waterproof Velvet Matte Lip Stain, Durable Non-Stick Lip Gloss(PINK)",http://amazon.com/TONGMIX-Cigarette-Lipstick-Waterproof-Non-Stick/dp/B09BLVPMQD/ref=sr_1_124?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-124
B07HND5TZD,2022,1,28,lipstick,3,29,15746,4.6,10.99,0,1,1,1,0,0,0,0,0,$10.44 with Subscribe & Save discount,0,1 Count (Pack of 2),"Tomorrow, Jan 29",0,"Covergirl Outlast All-day Moisturizing Lip Color, Plum Berry, 1 Count (Pack of 2) (Packaging may vary)",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A08287353VRPMFLSZ7A57&url=%2FCovergirl-Outlast-All-day-Moisturizing-Color%2Fdp%2FB07HND5TZD%2Fref%3Dsr_1_125_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643378202%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-125-spons%26psc%3D1&qualifier=1643378202&id=6079730150065928&widgetName=sp_mtf
B08WBKGBMS,2022,1,28,lipstick,3,30,1983,4.3,8.97,0,1,1,1,0,0,0,0,0,$8.52 with Subscribe & Save discount,0,1.15 Ounce (Pack of 1),"Tomorrow, Jan 29",0,NYX PROFESSIONAL MAKEUP Lip Lingerie XXL Matte Liquid Lipstick - It's Hotter (Warm Mahogany Red),http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A07178211X1124UX080FC&url=%2FNYX-PROFESSIONAL-MAKEUP-Lingerie-Lipstick%2Fdp%2FB08WBKGBMS%2Fref%3Dsr_1_126_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643378202%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-126-spons%26psc%3D1&qualifier=1643378202&id=6079730150065928&widgetName=sp_mtf
B09KX4939D,2022,1,28,lipstick,3,31,32,4.6,5.97,0,1,1,1,0,0,0,0,0,$5.67 with Subscribe & Save discount,0,0.13 Ounce,"Tomorrow, Jan 29",0,"L'Oreal Paris Colour Riche reds of worth creamy, saturated satin red lipsticks that make a statement, Ambitious Red, 0.13 oz",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A01986196UJSBK1YDO1T&url=%2FLOreal-Paris-saturated-lipsticks-statement%2Fdp%2FB09KX4939D%2Fref%3Dsr_1_127_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643378202%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-127-spons%26psc%3D1&qualifier=1643378202&id=6079730150065928&widgetName=sp_mtf
B09BLJTHJH,2022,1,28,lipstick,3,32,43,3.5,4.99,0,0,1,1,0,0,0,0,0,0,0,20 Count (Pack of 1),"Thu, Feb 3",0,"Tattoo Lipstick, Tattoo Lipstick Cotton Swab, 20 PCS Better Me Lipstick, Durable Waterproof Liquid Non-Stick Tattoo Lipstick, Disposable Lipstick, Cigarette Lipstick Cotton Swabs, RED (BluPars-001)",http://amazon.com/Waterproof-Non-Stick-Disposable-Cigarette-BluPars-001/dp/B09BLJTHJH/ref=sr_1_128?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-128
B08ZHVWG6M,2022,1,28,lipstick,3,33,163,4.1,6.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,6 Count (Pack of 1),"Thu, Feb 3",0,6Pcs Matte Lipgloss Kit Liquid Lipstick Sets Velvet Long Lasting No Fading Non-stick Cup Lip Gloss Sexy Silky Waterproof Matte Lipstick Lip Makeup (Color-04),http://amazon.com/Lipgloss-Lipstick-Non-stick-Waterproof-Color-04/dp/B08ZHVWG6M/ref=sr_1_129?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-129
B07PVB7BPB,2022,1,28,lipstick,3,34,1227,4.3,16.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,Save 15%  with coupon,0.13 Ounce (Pack of 1),"Tomorrow, Jan 29",0,CATKIN Matte Lipsticks red lipstick Long Lasting Lipstick Lip Makeup Waterproof Matte Finish Moisturizing Smooth Soft High Impact Lip color Infused with Vitamin E and Avocado Oil,http://amazon.com/CATKIN-Lipstick-Waterproof-Moisturizing-Ounce-Chinese/dp/B07PVB7BPB/ref=sr_1_130?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-130
B08LNZWX14,2022,1,28,lipstick,3,35,196,4.5,39.98,0,0,0,1,0,0,0,0,0,0,0,0.13 Ounce (Pack of 5),0,More Buying Choices,Clinique 5-Pc. Kisses Lipstick Gift Set,http://amazon.com/Clinique-5-Pc-Kisses-Lipstick-Gift/dp/B08LNZWX14/ref=sr_1_131?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-131
B0974P1XL8,2022,1,28,lipstick,3,36,0,0,15.98,0,0,1,1,0,0,0,0,0,50% off promotion available,0,"Mon, Jan 31","Mon, Jan 31",($4.53/Ounce),Weafamly 6pcs Matte Liquid Lipstick Makeup Set Pigmented Nude Waterproof Lip Gloss Kit Girls Women Make Up Gift Set Moisturizer Durable Lip Gloss kit,http://amazon.com/Lipstick-Pigmented-Waterproof-Moisturizer-Durable/dp/B0974P1XL8/ref=sr_1_132?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-132
B07GXD9ZG7,2022,1,28,lipstick,3,37,702,4.5,6.96,8.00,0,1,1,0,0,0,0,0,0,0,0.12 Ounce (Pack of 1),"Tomorrow, Jan 29",0,"NYX PROFESSIONAL MAKEUP Suede Matte Lipstick, Vegan Formula - Spicy (True Red)",http://amazon.com/NYX-Suede-Matte-Lipstick-Spicy/dp/B07GXD9ZG7/ref=sr_1_133_mod_primary_new?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=lipsticks%2Caps%2C400&sr=8-133
B01LFQ93F0,2022,1,28,lipstick,3,38,12,4.5,12.41,15.00,0,1,1,0,0,0,0,0,0,0,0.12 Ounce,"Mon, Jan 31",($12.41/Count),"Lipstick Queen Smokey Lip Kit, Pinky Nude",http://amazon.com/Lipstick-Queen-Smokey-Womens-Rabbit/dp/B01LFQ93F0/ref=sr_1_134?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-134
B08YFD3WSG,2022,1,28,lipstick,3,39,335,3.9,3.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,0.11 Ounce (Pack of 1),"Mon, Jan 31",0,"essence | Glimmer GLOW Lipstick | pH Technology Provides Your Own Unique Shade | Subtle & Sheer Pink Color | Vegan & Cruelty Free | Paraben Free, Gluten Free, Oil Free, Preservative Free",http://amazon.com/essence-Lipstick-Technology-Provides-Preservative/dp/B08YFD3WSG/ref=sr_1_135?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-135
B09HL7XK4V,2022,1,28,lipstick,3,40,6,5.0,29.99,32.32,0,1,1,0,0,0,0,0,0,0,0.14 Ounce (Pack of 5),"Sun, Jan 30",($29.99/Count),CLINIQUE KISSES Gift Set 20215 lipsticks in Gift Tin,http://amazon.com/CLINIQUE-KISSES-Gift-20215-lipsticks/dp/B09HL7XK4V/ref=sr_1_136?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-136
B07P1D4VXK,2022,1,28,lipstick,3,41,2445,4.4,7.75,0,0,1,1,0,0,0,0,0,0,0,0.21 Fl Oz (Pack of 1),"Sun, Jan 30",More Buying Choices,"L'Oreal Paris Makeup Infallible Pro Matte Les Macarons Scented Matte Liquid Lipstick, Highly Pigmented, Longwear, Waterproof and Smudge Proof, Dose of Rose, 0.21 fl; oz.",http://amazon.com/LOreal-Paris-Infallible-Pigmented-Waterproof/dp/B07P1D4VXK/ref=sr_1_137?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-137
B07GNHTLV7,2022,1,28,lipstick,3,42,116,4.7,20.00,20.55,0,1,1,0,0,0,0,0,0,0,0.8 Ounce (Pack of 1),"Tomorrow, Jan 29",0,Clinique Dramatically Different Lipstick Shaping Lip Colour - 33 BAMBOO,http://amazon.com/Clinique-Dramatically-Different-Lipstick-Shaping/dp/B07GNHTLV7/ref=sr_1_138?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-138
B0013C9L90,2022,1,28,lipstick,3,43,212,4.6,23.79,0,0,0,1,0,0,0,0,0,0,0,1 Count (Pack of 1),0,More Buying Choices,"Mac Matte Velvet Teddy Lipstick , plain",http://amazon.com/MAC-Lipstick-Matte-Velvet-Teddy/dp/B0013C9L90/ref=sr_1_139?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-139
B095KB7G16,2022,1,28,lipstick,3,44,108,4.3,8.99,0,0,1,1,0,0,0,0,0,0,0,8 Count (Pack of 1),"Tomorrow, Jan 29",0,8 Pcs Mini Candy Matte Lipstick Set Velvet Lipstick Set Nonstick Cup Easy To Color Long-lasting Waterproof Swab Lipstick Makeup Gift Set,http://amazon.com/Lipstick-Velvet-Nonstick-Long-lasting-Waterproof/dp/B095KB7G16/ref=sr_1_140?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-140
B08HWKGF5K,2022,1,28,lipstick,3,45,549,4.3,9.99,0,0,1,1,0,0,0,0,0,0,0,2 Piece Set,"Tomorrow, Jan 29",0,"MAEPEOR Black Matte Lipstick and Lipliner Set 2Pcs Non-Stick Cup Velvety Liquid Lipgloss Set Waterproof and Long Lasting Liquid Lipstick Set for Women and Girls (2PCS Set, Black)",http://amazon.com/MAEPEOR-Lipstick-Non-Stick-Lipgloss-Waterproof/dp/B08HWKGF5K/ref=sr_1_141?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-141
B076X4LSLX,2022,1,28,lipstick,3,46,451,3.6,10.00,0,0,1,1,0,0,0,0,0,0,0,1 Count (Pack of 1),"Tomorrow, Jan 29",0,DONGXIUB Metallic Diamond Liquid Glitter Shimmer Lipstick Nonstick Cup Makeup Lip Gloss (A),http://amazon.com/DONGXIUB-Metallic-Diamond-Lipstick-Nonstick/dp/B076X4LSLX/ref=sr_1_142?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-142
B09H283CXX,2022,1,28,lipstick,3,47,2,3.5,12.99,0,0,1,1,0,0,0,0,0,0,0,"Tomorrow, Jan 29","Tomorrow, Jan 29",($12.99/Fl Oz),"YOUNG VISION Lipsticks Set, Contains 10 Matte Nude Colors+2 Shimmering Moisture Lip Glosses, Non-cracking, Long-lasting and Moisturizing, Beauty Gift Kit for Girls/Women",http://amazon.com/YOUNG-VISION-Non-cracking-Long-lasting-Moisturizing/dp/B09H283CXX/ref=sr_1_143?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-143
B09JST5H7F,2022,1,28,lipstick,3,48,3,3.0,29.99,0,0,1,1,0,0,0,0,0,7% off promotion available,0,"Tomorrow, Jan 29","Tomorrow, Jan 29",More Buying Choices,"Sajuxon Red Lipstick Matte Makeup Lasting Moisturizing Cosmetic Beginner, Lazy Lipstick,Matte Lipstick Set, Lip Gloss Non-Stick Cup,Not Easy to Fade, Waterproof Matte Lip Glaze Lipstick (12PC)",http://amazon.com/Sajuxon-Lipstick-Moisturizing-Non-Stick-Waterproof/dp/B09JST5H7F/ref=sr_1_144?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-144
B08GHD7MWP,2022,1,28,lipstick,3,49,886,4.2,13.89,0,0,1,1,0,0,0,0,0,0,0,0.13 Ounce (Pack of 3),"Tomorrow, Jan 29",0,"Petansy 3 Packs Aloe Vera Lipstick , Lips Moisturizer Long Lasting Nutritious Lip Balm Magic Temperature Color Change Lip Gloss-Set(A)",http://amazon.com/Petansy-Moisturizer-Nutritious-Temperature-Gloss-Set/dp/B08GHD7MWP/ref=sr_1_145?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-145
B09LLZQYCR,2022,1,28,lipstick,3,50,10,3.5,6.99,0,0,1,1,0,0,0,0,0,0,0,"Sun, Jan 30","Sun, Jan 30",0,"3Pcs Matte Liquid Lipstick Sets,Dark Red Purple Matte Lipstick Lip Stain Long Lasting 24 Waterproof Lip Gloss Gift Set Matt Lipsticks Set Matt Liquid Makeup Lipstick for Women Lippies (Set03)",http://amazon.com/Lipstick-Lasting-Waterproof-Lipsticks-Lippies/dp/B09LLZQYCR/ref=sr_1_146?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-146
B07C74Q9J6,2022,1,28,lipstick,3,51,2244,4.3,6.71,0,0,0,1,0,0,0,0,0,0,0,0.12 Ounce (Pack of 1),0,More Buying Choices,"COVERGIRL Exhibitionist Lipstick Metallic, Call Me 510, 0.123 Ounce",http://amazon.com/Covergirl-Exhibitionist-Lipstick-Metallic-0-123/dp/B07C74Q9J6/ref=sr_1_147?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-147
B08NVC5WFS,2022,1,28,lipstick,3,52,380,3.9,7.98,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,2 Count (Pack of 1),"Thu, Feb 3",0,"2Pcs Jelly Flower Crystal Magic Lipstick,PH Clear Color Change Changing Jelly Flower Lipstick Lip Balms Gloss Stain Tint Set for Women Girls Aloe Gel Lipstick With Flower Bulk Long Lasting Waterproof",http://amazon.com/Crystal-Lipstick-Changing-Natural-Temperature/dp/B08NVC5WFS/ref=sr_1_148?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-148
B091669D7S,2022,1,28,lipstick,3,53,37,4.3,19.97,39.97,0,1,1,0,0,0,0,0,0,0,"Tomorrow, Jan 29","Tomorrow, Jan 29",0,"GALAXY: Glamour Red (08) - Vibrant. Lush. Creamy. Silky Soft Matte Finish Lipstick - Nourishing Rich Deliciously Smooth - Unique, One of a Kind Shade to Make You Look & Feel Luxuriously Beautiful.",http://amazon.com/Glamour-Nourishing-Deliciously-Stunning-Lipstick/dp/B091669D7S/ref=sr_1_149?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643378202&sprefix=lipsticks%2Caps%2C400&sr=8-149
